What are you driving at?	Mihin sinä oikein pyrit?
What are you driving at?	Mihin sinä oikein tähtäät?
You'll never be alone.	Et ole ikinä yksin.
You should follow the doctor's advice.	Sinun pitää noudattaa lääkärin ohjeita.
You'd better consult the doctor.	Sinun on parempi mennä lääkärin puheille.
You are strong-minded.	Sinulla on luja tahto.
You've set a bad example.	Te näytätte huonoa esimerkkiä.
You've set a bad example.	Sinä näytät huonoa esimerkkiä.
You're really a hard worker.	Olet todella ahkera tekemään töitä.
Have you ever seen a UFO?	Oletko koskaan nähnyt UFO:a?
You should have known better.	Sinun olisi pitänyt osata harkita tarkemmin.
You should know better.	Sinun pitäisi osata harkita tarkemmin.
You should know better.	Sinun pitäisi olla tarpeeksi viisas.
You should be more careful.	Sinun pitäisi olla varovaisempi.
You should be more careful.	Sinun pitäisi olla huolellisempi.
You should eat more, or you won't get well soon.	Sinun pitäisi syödä enemmän tai et tule pian terveeksi.
You should have worked harder.	Sinun olisi pitänyt työskennellä ahkerammin.
Have you taken your medicine yet?	Oletko jo ottanut lääkkeesi?
You must go to bed now.	Sinun täytyy mennä nyt nukkumaan.
You must go to bed now.	Teidän täytyy mennä nyt nukkumaan.
You must go to bed now.	Sinun täytyy panna nyt maate.
Have you done all your homework?	Oletko tehnyt kaikki läksysi?
You may go home now.	Voit mennä nyt kotiin.
Have you turned in your report?	Oletko palauttanut raporttisi?
Have you finished the work yet?	Oletko jo saanut työt tehtyä?
You haven't changed at all.	Et ole muuttunut lainkaan.
You have made the very same mistake again.	Olet tehnyt taas juuri saman virheen.
You haven't washed your hands yet, have you?	Et ole vielä pessyt käsiäsi, vai?
You haven't washed your hands yet, have you?	Et ole vielä pessyt käsiäsi, vai kuinka?
Can you speak French?	Osaatko ranskaa?
Can you speak French?	Osaatko puhua ranskaa?
You'd better go by bus.	Sinun on parasta mennä bussilla.
You say Nessie is an imaginary being, but I think she exists.	Sinä sanot, että Nessie on mielikuvitusolento, mutta minä uskon, että se on olemassa.
Why can't you come?	Miksi et voi tulla?
Why can't you come?	Mikset voi tulla?
What prevented you from coming earlier?	Mikä esti sinua tulemasta aikaisemmin?
What do you need the money for?	Mitä varten tarvitset rahaa?
How long have you been in Japan?	Kuinka kauan sinä olet ollut Japanissa?
How often do you go abroad?	Kuinka usein sinä menet ulkomaille?
How often do you go abroad?	Kuinka usein sinä käyt ulkomailla?
How often do you go abroad?	Kuinka usein käyt ulkomailla?
How long will you stay here?	Kauanko aiot olla täällä?
How long will you stay here?	Kuinka pitkäksi aikaa aiot jäädä tänne?
How long will you stay here?	Miten pitkän aikaa ajattelit olla täällä?
You can always count on Tom.	Voit aina luottaa Tomiin.
How do you get to school?	Miten menet kouluun?
How high can you jump?	Kuinka korkealle pystyt hyppäämään?
How tall are you?	Minkä pituinen olet?
How tall are you?	Kuinka pitkä olet?
How tall are you?	Miten pitkä olet?
You are very brave.	Olet tosi rohkea.
You are very brave.	Olet hyvin urhea.
You look very tired.	Näytät hyvin väsyneeltä.
You look very tired.	Näytät todella väsyneeltä.
Which bed do you want to use?	Mitä sänkyä haluat käyttää?
You may go anywhere you like.	Voit mennä mihin ikinä haluat.
Wherever you go, you'll be welcomed.	Olet tervetullut mihin tahansa menetkin.
How about you?	Entä sinä?
What are you doing?	Mitäs puuhaat?
What are you doing?	Mitä olet tekemässä?
What are you doing?	Mitä sinä teet?
Do you not play tennis?	Etkö pelaa tennistä?
You'd better go home as soon as possible.	Sinun on parasta mennä kotiin niin pian kuin mahdollista.
You should give up smoking.	Sinun pitää lopettaa tupakointi.
You should give up smoking.	Sinun täytyy lopettaa tupakan polttaminen.
All you have to do is wash the dishes.	Sinun täytyy vain tiskata.
You have many books.	Sinulla on monta kirjaa.
You can bank on that.	Voit luottaa siihen.
Who did you give it to?	Kenelle annoit sen?
You could have done it.	Sinä olisit voinut tehdä sen.
Have you finished it?	Oletko tehnyt sen loppuun?
Do you have one?	Onko sinulla sellaista?
When did you finish it?	Milloin lopetit sen?
Are you in favor of the workers getting more money?	Kannatatko sitä, että työläiset saisivat enemmän palkkaa?
Do you know the reason?	Tiedätkö siihen syyn?
Do you know the reason?	Tiedätkö miksi?
Are you in favor of or against that policy?	Oletko sitä linjausta vastaan vai sen puolesta?
Do you know where the girl lives?	Tiedätkö missä tyttö asuu?
Have you finished reading the novel?	Oletko lopettanut romaanin lukemisen?
Are you sure about the cost of that car?	Oletko varma tuon auton kustannuksista?
You should emphasize that fact.	Sinun pitäisi painottaa tuota tosiasiaa.
You should emphasize that fact.	Sinun pitäisi korostaa sitä asiaa.
You need not take account of the fact.	Sinun ei tarvitse ottaa huomioon tätä tosiasiaa.
Did you watch the game?	Katsoitko pelin?
Are you in favor of the plan or not?	Kannantatko suunnitelmaa vai et?
Did you tape that concert?	Nauhoititko sen konsertin?
You may go there.	Saat mennä sinne.
You may go there.	Voit mennä sinne.
You should have done so.	Sinun olisi pitänyt tehdä niin.
You aren't a spy, are you?	Et ole vakooja, eikö vain?
You've got a lot of guts.	Sinullapa on kanttia.
You've got a lot of guts.	Oletpa rohkea.
You will soon be convinced I am right.	Vakuutut pian siitä, että olen oikeassa.
You may as well begin at once.	Voit vallan hyvin aloittaa heti.
You will soon regret your rash conduct.	Kadut pian äkkinäistä käytöstäsi.
You must put these mistakes right.	Sinun täytyy korjata tämä virheet.
Have you read this book already?	Oletko jo lukenut tämän kirjan?
You have only to read a few pages of this book.	Sinun tarvitsee vain lukea muutamia sivuja tästä kirjasta.
Where did you go last Sunday?	Missä kävit viime sunnuntaina?
Where did you go last Sunday?	Mihin sinä menit viime sunnuntaina?
You can use this car.	Voit käyttää tätä autoa.
Can you read this kanji?	Osaatko lukea tämän kanjin?
You had far better stay here.	Sinun olisi paljon parempi jäädä tänne.
You can study here.	Voit opiskella täällä.
You'd better not wait here.	Olisi parasta, että et odota täällä.
You are prohibited from smoking here.	Tupakoiminen on täällä kielletty.
You must be mentally exhausted.	Olet varmaankin henkisesti uupunut.
You must be mentally exhausted.	Olet varmasti henkisesti uupunut.
Aren't you happy?	Etkö ole onnellinen?
You're always criticizing me!	Arvostelet minua aina!
You are always complaining.	Sinä valitat aina.
You are always complaining.	Aina sinä valitat.
What time do you usually go to bed?	Monelta menet yleensä nukkumaan?
You will know the truth some day.	Jonain päivänä sinä tiedät totuuden.
How much money do you want?	Kuinka paljon rahaa sinä haluat?
You've given me good advice.	Olet antanut minulle hyviä neuvoja.
Have you ever been to America?	Oletko koskaan ollut Amerikassa?
Have you ever been to America?	Oletko ikinä ollut Amerikassa?
Are you on the committee?	Oletko komitean jäsen?
Are you on the committee?	Oletko toimikunnan jäsen?
Are you on the committee?	Oletko valiokunnan jäsen?
Can you do it in one day?	Pystytkö tehdä sen yhdessä päivässä?
Can you do it in one day?	Pystytkö tehdä sen yhden päivän aikana?
Did you leave the window open?	Jätitkö ikkunan auki?
You only started this job an hour ago.	Sinä vasta aloitit tämän työn tunti sitten.
You can't go naked in this hotel.	Et voi kävellä alasti ympäriinsä tässä hotellissa.
You must always keep your hands clean.	Sinun täytyy pitää aina kätesi puhtaina.
When did you begin learning German?	Milloin aloit opiskella saksaa?
Please go on with your story.	Jatka tarinaasi.
I can hardly hear you.	Kuulen sinua hädin tuskin.
Please give me your permanent address.	Anna minulle pysyvä osoitteesi.
I admire you for your courage.	Ihailen rohkeuttasi.
I admire your courage.	Ihailen rohkeuttasi.
Your driver's license has expired.	Ajokorttisi on mennyt vanhaksi.
Your driver's license has expired.	Ajokorttisi on vanhentunut.
I know your name.	Tiedän nimesi.
I have no interest in putting my money into your dreams.	Minua ei kiinnosta panna rahojani sinun unelmiisi.
You have a regular pulse.	Sinulla on säännöllinen pulssi.
What grade is your sister in?	Millä luokalla siskosi on?
Your book is on the desk.	Kirjasi on pöydällä.
Your room is twice the size of mine.	Huoneesi on kaksi kertaa omaani suurempi.
Please give my regards to your father.	Kerro terveisiä isällesi.
Please give my regards to your father.	Kerro minulta terveisiä isällesi.
Your estimation of him is a little high, to say the least.	Arviosi hänestä on lievästi sanottuna hieman korkea.
Your hair is too long.	Tukkasi on liian pitkä.
Your hair is too long.	Hiuksesi ovat liian pitkät.
Your problem is similar to mine.	Ongelmasi on samantapainen kuin minun.
Tell me about your daily life.	Kerro minulle jokapäiväisestä elämästäsi.
Your second button is coming off.	Toinen nappisi on irtoamassa.
Compare your answer with Tom's.	Vertaa vastaustasi Tomin vastaukseen.
Your answer is right.	Vastauksesi on oikein.
Your answer is wrong.	Vastauksesi on väärin.
I think your answer is correct.	Minusta vastauksesi on oikein.
I forget your telephone number.	Unohdin puhelinnumerosi.
May I use your phone?	Saanko käyttää puhelintasi?
It's none of your business.	Se ei ole pätkääkään sinun asiasi.
It's none of your business.	Se ei kuulu sinulle yhtään.
It's none of your business.	Ei kuulu sinulle.
It's none of your business.	Ei ole sinun asiasi.
It's none of your business.	Tällä ei ole mitään tekemistä sinun kanssasi.
It's none of your business.	Ei koske sinua millään tavoin.
It's none of your business.	Pidä kuule huolta ihan vaan omista asioistasi!
It's none of your business.	Ei koske sinua mitenkään.
Mind your own business!	Huolehdi omista asioistasi!
Mind your own business!	Huolehdi sinä omista asioistasi!
Mind your own business!	Pidä sinä vaan huoli omista asioistasi!
Mind your own business!	Pidä kuule huolta ihan vaan omista asioistasi!
Mind your own business!	Pitäisit kuule huolta ihan vaan omista asioistasi!
Mind your own business!	Mitä sinä siinä tunget nokkaasi muiden asioihin!
Is this your son, Betty?	Onko tämä poikasi, Betty?
Go back to your seat.	Mene takaisin paikallesi.
Go back to your seat.	Mene takaisin istuinpaikallesi.
Go back to your seat.	Palaa takaisin omalle istumapaikallesi.
I was glad to hear of your success.	Olin iloinen, kun kuulin onnistumisestasi.
I was glad to hear of your success.	Olin iloinen, kun kuulin menestyksestäsi.
I was glad to hear of your success.	Olin iloinen kuullessani menestyksestäsi.
Your philosophy of life varies from mine.	Elämänfilosofiasi eroaa omastani.
You have no one but yourself to blame.	Et voi syyttää kuin itseäsi.
I am far from pleased with your behavior.	En ole ollenkaan huvittunut käytöksestäsi.
I like the way you smile.	Pidän siitä miten hymyilet.
Your advice has helped me see the light regarding my future.	Neuvosi auttoi minua näkemään valoa tulevaisuudessani.
Your advice is always helpful to me.	Neuvosi ovat minulle aina hyödyllisiä.
Your advice is always helpful to me.	Neuvosi auttavat minua aina.
I don't need your help.	En tarvitse apuasi.
Write your address here.	Kirjoita osoitteesi tähän.
Write your address here.	Kirjoita tähän osoitteesi.
I received your letter yesterday.	Sain kirjeesi eilen.
Your letter made me happy.	Kirjeesi ilahdutti minua.
Your letter made me happy.	Tulin iloiseksi kirjeestäsi.
Are your hands clean?	Ovatko kätesi puhtaat?
Please lend me your car.	Lainaisitko minulle autoasi?
May I take your picture?	Saanko ottaa sinusta kuvan?
I would like your picture.	Haluaisin kuvasi.
May I borrow your dictionary?	Saanko lainata sanakirjaasi?
Could you lend me your bicycle for a couple of days?	Voisitko lainata minulle polkupyörääsi pariksi päiväksi?
Your bicycle is similar to mine.	Pyöräsi on samantapainen kuin minun.
Your bike is better than mine.	Sinun pyöräsi on parempi kuin minun.
Is your watch correct?	Onko kellosi oikeassa?
Your watch is ten minutes slow.	Kellosi on kymmenen minuuttia jäljessä.
Your watch is ten minutes slow.	Kellosi jätättää kymmenen minuuttia.
Where are your things?	Missä sinun tavarasi ovat?
Your point may be a little off target, but it certainly is close.	Et ole ihan asian ytimessä, mutta varmasti lähellä sitä.
Just follow your heart.	Seuraa vaan sydäntäsi.
What do you do?	Mitä sinä teet?
What do you do?	Mitä sinä teet työksesi?
Your composition has a few mistakes.	Ainekirjoituksessasi on muutamia virheitä.
Where do you come from?	Mistä olet kotoisin?
Where do you come from?	Mistä sinä tulet?
Your ideas are quite old fashioned.	Ideasi ovat melkoisen vanhanaikaisia.
Your ideas are quite old fashioned.	Ajatuksesi ovat aika vanhanaikaisia.
Your idea differs entirely from mine.	Ideasi eroaa täysin omastani.
Make your choice.	Tee valintasi.
You have the freedom to travel wherever you like.	Sinulla on vapaus matkustaa minne haluat.
I know what you mean.	Tiedän mitä tarkoitat.
I don't quite follow you.	En aivan pysy mukanasi.
I don't quite follow you.	En nyt pysy ihan kärryillä.
It appears to me that you are right.	Minusta näyttää siltä, että olet oikeassa.
I think you're right.	Luulen, että olet oikeassa.
I think you're right.	Minusta sinä olet oikeassa.
You may be right.	Saatat olla oikeassa.
Your words must correspond with your actions.	Sanojesi täytyy vastata tekojasi.
What you say is usually true.	Se mitä sanot pitää yleensä paikkansa.
